file,experiment,arm,sched,epp_mode,strict,rep,timestamp,ok,exit_code,kernel,on_ac,governor,start_temp_c,wall_s,pkg_j,core_j,uncore_j,dram_j,psys_j,rest_j,avg_pkg_w,pkg_c_mean,pkg_c_max,energy_to_solution_j,edp_js,pkg_j_per_s,rest_frac,partitioned_epp,n_big_cpus,n_little_cpus,big_cpus,little_cpus,smt_pairs_split,bzy_mhz_big_mean,bzy_mhz_little_mean,bzy_ratio_little_over_big,cpu0_avg_mhz,cpu0_bzy_mhz,cpu0_busy,cpu0_epp,cpu1_avg_mhz,cpu1_bzy_mhz,cpu1_busy,cpu1_epp,cpu2_avg_mhz,cpu2_bzy_mhz,cpu2_busy,cpu2_epp,cpu3_avg_mhz,cpu3_bzy_mhz,cpu3_busy,cpu3_epp,cpu4_avg_mhz,cpu4_bzy_mhz,cpu4_busy,cpu4_epp,cpu5_avg_mhz,cpu5_bzy_mhz,cpu5_busy,cpu5_epp,cpu6_avg_mhz,cpu6_bzy_mhz,cpu6_busy,cpu6_epp,cpu7_avg_mhz,cpu7_bzy_mhz,cpu7_busy,cpu7_epp,pinger_present,pinger_n,wake_us_p50,wake_us_p99,wake_us_p999,wake_us_mean,work_us_p50,work_us_p99,work_us_mean,target_work_us,spin_present,spin_threads,spin_miters_total,spin_miters_mean,bls_present,bls_enqueue,bls_dsq_big,bls_dsq_little,bls_cross_domain,bls_run_big_ms,bls_run_little_ms,bls_cross_frac,bls_run_big_frac,bls_run_little_frac,bls_dsq_big_frac,bls_direct_dispatch,bls_elapsed_s,bls_event,bls_local_hit,bls_no_idle_in_domain,bls_reclassify,bls_tasks_big,bls_tasks_little,notes
data/raw/e2-coupling/partitioned.big1+little4.rep03.json,e2-coupling,partitioned.big1+little4,,partitioned,,3,2026-07-22T12:19:41+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0012,341.781,327.211,0,5.629,3.817,14.57,17.088,74.2,78,341.781,6836.030137,17.088025,0.04263,true,4,4,0 1 4 5,2 3 6 7,0,3331.75,3330,0.999475,3335.3,3330,1.0016,0,29.3,3330.7,0.0088,0,3335.4,3330,1.0016,255,3335.4,3330,1.0016,255,10.8,3332.2,0.0033,0,17,3334.1,0.0051,0,3335.4,3330,1.0016,255,3335.4,3330,1.0016,255,false,,,,,,,,,,true,5,2299.107,459.8214,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.big1+little4.rep04.json,e2-coupling,partitioned.big1+little4,,partitioned,,4,2026-07-22T12:30:25+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0013,340.762,326.02,0,5.618,3.813,14.742,17.037,72.9,77,340.762,6815.682991,17.036993,0.043262,true,4,4,0 1 4 5,2 3 6 7,0,3330.675,3330,0.999797,3335.4,3330,1.0016,0,28.7,3331,0.0086,0,3335.4,3330,1.0016,255,3335.4,3330,1.0016,255,5.6,3329,0.0017,0,12.2,3332.7,0.0037,0,3335.4,3330,1.0016,255,3335.4,3330,1.0016,255,false,,,,,,,,,,true,5,2299.69,459.938,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.big1+little4.rep05.json,e2-coupling,partitioned.big1+little4,,partitioned,,5,2026-07-22T12:39:50+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0013,344.904,330.111,0,5.628,3.799,14.792,17.2441,73.4,77,344.904,6898.528375,17.244079,0.042887,true,4,4,0 1 4 5,2 3 6 7,0,3327.7,3330,1.000691,3335.3,3330,1.0016,0,33.8,3330.6,0.0101,0,3335.3,3330,1.0016,255,3335.3,3330,1.0016,255,8,3319.8,0.0024,0,16.4,3330.4,0.0049,0,3335.4,3330,1.0016,255,3335.4,3330,1.0016,255,false,,,,,,,,,,true,5,2299.509,459.9018,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.big1+little4.rep06.json,e2-coupling,partitioned.big1+little4,,partitioned,,6,2026-07-22T12:48:48+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0028,340.613,326.058,0,5.618,3.792,14.555,17.0283,72.2,76,340.613,6813.213716,17.028266,0.042732,true,4,4,0 1 4 5,2 3 6 7,0,3329.225,3330,1.000233,3335.2,3330,1.0016,0,32.6,3330.9,0.0098,0,3335.2,3330,1.0016,255,3335.1,3330,1.0015,255,6.5,3327.3,0.0019,0,12.1,3328.7,0.0036,0,3335.2,3330,1.0015,255,3335.1,3330,1.0015,255,false,,,,,,,,,,true,5,2298.305,459.661,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.big1.rep00.json,e2-coupling,partitioned.big1,,partitioned,,0,2026-07-22T11:44:59+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0013,167.314,150.967,0.008,5.725,4.05,16.339,8.3652,63.4,65,167.314,3346.497508,8.365156,0.097655,true,4,4,0 1 4 5,2 3 6 7,0,3561.25,3408.3,0.957052,3599.1,3599.5,0.9999,0,7.5,3549.9,0.0021,0,1,3393.4,0.0003,255,0.4,3367.6,0.0001,255,1.8,3561.7,0.0005,0,2.9,3533.9,0.0008,0,1,3403.7,0.0003,255,1.8,3468.5,0.0005,255,false,,,,,,,,,,true,1,495.193,495.193,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.big1.rep01.json,e2-coupling,partitioned.big1,,partitioned,,1,2026-07-22T11:56:30+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0014,168.389,154.071,0.009,5.627,4.046,14.309,8.4189,63.8,66,168.389,3368.015745,8.418861,0.084976,true,4,4,0 1 4 5,2 3 6 7,0,3530.65,3449.05,0.976888,3592.4,3598.8,0.9982,0,6.6,3504.3,0.0019,0,8.9,3474.1,0.0025,255,5.6,3420.8,0.0016,255,2.9,3538,0.0008,0,6.3,3481.5,0.0018,0,4.2,3486.9,0.0012,255,5.9,3414.4,0.0017,255,false,,,,,,,,,,true,1,495.248,495.248,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.big1.rep02.json,e2-coupling,partitioned.big1,,partitioned,,2,2026-07-22T12:08:17+00:00,true,0,7.1.4-arch1-1,true,powersave,51,20.0015,168.646,154.263,0,5.613,4.048,14.383,8.4317,64.1,66,168.646,3373.172969,8.431668,0.085285,true,4,4,0 1 4 5,2 3 6 7,0,3557.55,3407.575,0.957843,3592.6,3598.8,0.9983,0,7.4,3553.3,0.0021,0,5,3413.2,0.0014,255,5.9,3405.4,0.0017,255,3.6,3561.6,0.001,0,7,3516.5,0.002,0,4.6,3380.1,0.0013,255,4,3431.6,0.0011,255,false,,,,,,,,,,true,1,495.082,495.082,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.big1.rep03.json,e2-coupling,partitioned.big1,,partitioned,,3,2026-07-22T12:20:38+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0017,169.517,154.983,0,5.621,4.036,14.534,8.4751,64.5,67,169.517,3390.628179,8.47513,0.085738,true,4,4,0 1 4 5,2 3 6 7,0,3532.375,3458.55,0.9791,3591.2,3598.7,0.9979,0,7,3494.6,0.002,0,7.4,3421,0.0021,255,8.7,3501,0.0025,255,2.3,3560.9,0.0006,0,6,3475.3,0.0017,0,5,3474.6,0.0014,255,5,3437.6,0.0014,255,false,,,,,,,,,,true,1,494.696,494.696,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.big1.rep04.json,e2-coupling,partitioned.big1,,partitioned,,4,2026-07-22T12:31:12+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0014,167.365,152.957,0,5.617,4.055,14.408,8.3677,62.6,64,167.365,3347.534311,8.367664,0.086087,true,4,4,0 1 4 5,2 3 6 7,0,3544.95,3438.95,0.970098,3592.2,3598.8,0.9982,0,3.6,3512.6,0.001,0,5.7,3435,0.0016,255,7.3,3493.9,0.0021,255,7.7,3560.5,0.0022,0,8.4,3507.9,0.0024,0,5,3444.3,0.0014,255,3.2,3382.6,0.0009,255,false,,,,,,,,,,true,1,495.273,495.273,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.big1.rep05.json,e2-coupling,partitioned.big1,,partitioned,,5,2026-07-22T12:40:29+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0014,167.813,153.379,0,5.613,4.049,14.434,8.39,62.9,65,167.813,3356.494938,8.390063,0.086012,true,4,4,0 1 4 5,2 3 6 7,0,3550.25,3409.6,0.960383,3593.5,3598.9,0.9985,0,9.1,3529.1,0.0026,0,3.6,3399,0.001,255,6.3,3434,0.0018,255,2.3,3540.6,0.0006,0,7.4,3532.4,0.0021,0,6.9,3426.5,0.002,255,3.6,3378.9,0.0011,255,false,,,,,,,,,,true,1,495.474,495.474,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.big1.rep06.json,e2-coupling,partitioned.big1,,partitioned,,6,2026-07-22T12:49:27+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0014,167.197,152.438,0,5.617,4.044,14.76,8.3593,62.4,64,167.197,3344.174076,8.359265,0.088279,true,4,4,0 1 4 5,2 3 6 7,0,3531.65,3450.3,0.976965,3592.5,3598.8,0.9982,0,9.1,3531.1,0.0026,0,2.1,3499.8,0.0006,255,6.1,3382.1,0.0017,255,4.9,3546.4,0.0014,0,5.7,3450.3,0.0016,0,9.7,3504.8,0.0028,255,2.7,3414.5,0.0008,255,false,,,,,,,,,,true,1,494.141,494.141,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.idle.rep00.json,e2-coupling,partitioned.idle,,partitioned,,0,2026-07-22T11:40:32+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0473,15.609,6.873,0.009,5.637,1.168,8.728,0.7786,47.1,48,15.609,312.918306,0.778609,0.559165,true,4,4,0 1 4 5,2 3 6 7,0,3411.15,3443.875,1.009594,17.2,3328.4,0.005,0,9,3399,0.0026,0,8.2,3456.2,0.0024,255,4.8,3409.6,0.0014,255,4.8,3468.9,0.0014,0,7.5,3448.3,0.0021,0,5.9,3458.6,0.0017,255,3.7,3451.1,0.0011,255,false,,,,,,,,,,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.idle.rep01.json,e2-coupling,partitioned.idle,,partitioned,,1,2026-07-22T11:51:19+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0342,16.653,7.211,0,5.627,1.27,9.442,0.8312,49.2,51,16.653,333.629533,0.831229,0.566985,true,4,4,0 1 4 5,2 3 6 7,0,3416.175,3438.75,1.006608,13.5,3323.5,0.004,0,10.6,3427.7,0.0031,0,7.7,3445,0.0023,255,6.9,3417.7,0.002,255,7.9,3458.5,0.0023,0,6.8,3455,0.0019,0,4.2,3455.2,0.0012,255,5.2,3437.1,0.0015,255,false,,,,,,,,,,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.idle.rep02.json,e2-coupling,partitioned.idle,,partitioned,,2,2026-07-22T12:03:06+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0343,16.105,6.959,0.009,5.653,0.94,9.137,0.8039,49.3,53,16.105,322.652402,0.803871,0.567339,true,4,4,0 1 4 5,2 3 6 7,0,3452.075,3432.825,0.994424,10.2,3393.5,0.003,0,4.2,3540,0.0012,0,4.3,3445.2,0.0012,255,8.1,3439.2,0.0023,255,7.1,3458,0.002,0,12.9,3416.8,0.0037,0,6.2,3431.6,0.0018,255,3.9,3415.3,0.0011,255,false,,,,,,,,,,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.idle.rep03.json,e2-coupling,partitioned.idle,,partitioned,,3,2026-07-22T12:15:14+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.1986,19.152,7.847,0,5.702,2.069,11.305,0.9482,49.5,51,19.152,386.843587,0.948185,0.590278,true,4,4,0 1 4 5,2 3 6 7,0,3456.125,3437.625,0.994647,15.1,3417.6,0.0044,0,12.1,3496.3,0.0034,0,5.6,3452,0.0016,255,8.4,3444,0.0024,255,8.8,3500.9,0.0025,0,3.3,3409.7,0.001,0,10.2,3458.6,0.0029,255,6.9,3395.9,0.002,255,false,,,,,,,,,,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.idle.rep04.json,e2-coupling,partitioned.idle,,partitioned,,4,2026-07-22T12:26:37+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.1682,20.372,7.502,0.194,5.986,1.636,12.677,1.0101,49.4,52,20.372,410.86657,1.010105,0.622276,true,4,4,0 1 4 5,2 3 6 7,0,3432.55,3425.7,0.998004,10.7,3340.6,0.0032,0,9.3,3451.7,0.0027,0,5.9,3457.4,0.0017,255,4.6,3409.1,0.0013,255,8.2,3444.8,0.0023,0,6.7,3493.1,0.0019,0,6.8,3425.9,0.002,255,12.1,3410.4,0.0035,255,false,,,,,,,,,,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.idle.rep05.json,e2-coupling,partitioned.idle,,partitioned,,5,2026-07-22T12:36:32+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0392,15.998,6.885,0,5.64,0.978,9.113,0.7983,48,50,15.998,320.587122,0.798335,0.569634,true,4,4,0 1 4 5,2 3 6 7,0,3441.25,3411.475,0.991348,11.3,3380.7,0.0033,0,8.5,3449.3,0.0024,0,4.4,3394,0.0013,255,2.8,3409.5,0.0008,255,7,3471.2,0.002,0,6.2,3463.8,0.0018,0,6.8,3450.9,0.0019,255,9.8,3391.5,0.0029,255,false,,,,,,,,,,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.idle.rep06.json,e2-coupling,partitioned.idle,,partitioned,,6,2026-07-22T12:45:34+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0216,16.978,7.291,0,5.621,1.285,9.688,0.848,48.1,52,16.978,339.926725,0.847984,0.570621,true,4,4,0 1 4 5,2 3 6 7,0,3476.025,3460.3,0.995476,12,3439.6,0.0035,0,8,3435.4,0.0023,0,7.7,3438.8,0.0022,255,5,3488.2,0.0014,255,8.1,3498.5,0.0023,0,5.4,3530.6,0.0015,0,2.9,3447.7,0.0008,255,9.4,3466.5,0.0026,255,false,,,,,,,,,,false,0,,,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little1.rep00.json,e2-coupling,partitioned.little1,,partitioned,,0,2026-07-22T11:40:55+00:00,true,0,7.1.4-arch1-1,true,powersave,46,20.0012,165.874,151.884,0,5.611,4.044,13.99,8.2932,61.3,64,165.874,3317.679049,8.293202,0.084341,true,4,4,0 1 4 5,2 3 6 7,0,3484.225,3508.65,1.00701,12.2,3547.6,0.0035,0,3.2,3462.6,0.0009,0,3592.4,3598.6,0.9983,255,4.8,3450.1,0.0014,255,5.8,3493.9,0.0017,0,7.5,3432.8,0.0021,0,2.9,3546.7,0.0008,255,4.6,3439.2,0.0013,255,false,,,,,,,,,,true,1,495.591,495.591,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little1.rep01.json,e2-coupling,partitioned.little1,,partitioned,,1,2026-07-22T11:51:42+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0015,166.637,152.322,0,5.623,4.034,14.314,8.3312,64,66,166.637,3332.989956,8.331225,0.085899,true,4,4,0 1 4 5,2 3 6 7,0,3478.7,3470.75,0.997715,9.1,3517.3,0.0026,0,9.9,3475.3,0.0028,0,3588.9,3596,0.998,255,8,3375.5,0.0023,255,6.4,3480.2,0.0018,0,6.6,3442,0.0019,0,2.5,3528.1,0.0007,255,2.9,3383.4,0.0008,255,false,,,,,,,,,,true,1,494.073,494.073,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little1.rep02.json,e2-coupling,partitioned.little1,,partitioned,,2,2026-07-22T12:03:29+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0015,166.338,152.256,0,5.607,4.04,14.082,8.3163,64.2,66,166.338,3327.009507,8.316276,0.084659,true,4,4,0 1 4 5,2 3 6 7,0,3477.35,3470.95,0.99816,11.1,3535.3,0.0032,0,2.9,3394,0.0008,0,3591.2,3597.3,0.9983,255,5.3,3389,0.0015,255,2.6,3521.6,0.0007,0,8.4,3458.5,0.0024,0,2.7,3489.9,0.0008,255,7.4,3407.6,0.0021,255,false,,,,,,,,,,true,1,495.309,495.309,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little1.rep03.json,e2-coupling,partitioned.little1,,partitioned,,3,2026-07-22T12:15:37+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0014,166.927,152.488,0,5.618,4.031,14.439,8.3458,64.3,67,166.927,3338.773698,8.345766,0.086499,true,4,4,0 1 4 5,2 3 6 7,0,3497.8,3477.6,0.994225,15.6,3542.5,0.0044,0,6.2,3479.1,0.0018,0,3590.9,3598.4,0.9979,255,6.6,3390.7,0.0019,255,3.9,3526.7,0.0011,0,5,3442.9,0.0014,0,2.8,3541.3,0.0008,255,4.1,3380,0.0012,255,false,,,,,,,,,,true,1,494.465,494.465,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little1.rep04.json,e2-coupling,partitioned.little1,,partitioned,,4,2026-07-22T12:27:00+00:00,true,0,7.1.4-arch1-1,true,powersave,48,20.0015,168.916,152.518,0.182,5.743,4.041,16.216,8.4452,63.2,65,168.916,3378.573374,8.445167,0.096,true,4,4,0 1 4 5,2 3 6 7,0,3477.3,3491.55,1.004098,9.5,3541.2,0.0027,0,7.3,3481,0.0021,0,3590.7,3598.6,0.9978,255,3.6,3384,0.001,255,7.5,3504.8,0.0021,0,3.5,3382.2,0.001,0,7.4,3557.9,0.0021,255,5.8,3425.7,0.0017,255,false,,,,,,,,,,true,1,495.497,495.497,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little1.rep05.json,e2-coupling,partitioned.little1,,partitioned,,5,2026-07-22T12:36:55+00:00,true,0,7.1.4-arch1-1,true,powersave,47,20.0011,166.29,152.193,0,5.611,4.04,14.097,8.3141,62.1,64,166.29,3325.982919,8.314043,0.084774,true,4,4,0 1 4 5,2 3 6 7,0,3484.975,3476,0.997425,9.2,3550.5,0.0026,0,5,3454.3,0.0014,0,3592.1,3598.5,0.9982,255,2.1,3386.2,0.0006,255,10.7,3506.8,0.003,0,7,3428.3,0.002,0,2.3,3497.7,0.0007,255,5.5,3421.6,0.0016,255,false,,,,,,,,,,true,1,495.607,495.607,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little1.rep06.json,e2-coupling,partitioned.little1,,partitioned,,6,2026-07-22T12:45:57+00:00,true,0,7.1.4-arch1-1,true,powersave,46,20.0014,166.864,152.432,0,5.624,4.032,14.432,8.3426,62.1,65,166.864,3337.51361,8.342616,0.08649,true,4,4,0 1 4 5,2 3 6 7,0,3472.025,3480.625,1.002477,12.1,3545.9,0.0035,0,6.4,3478.2,0.0019,0,3593.7,3597.8,0.9989,255,5.8,3394.2,0.0017,255,6.3,3462.8,0.0018,0,3.5,3401.2,0.001,0,12.7,3518.1,0.0036,255,5.6,3412.4,0.0016,255,false,,,,,,,,,,true,1,495.577,495.577,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little2.rep00.json,e2-coupling,partitioned.little2,,partitioned,,0,2026-07-22T11:41:57+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0014,263.323,248.819,0.006,5.747,3.814,14.498,13.1652,68.3,71,263.323,5266.828652,13.165228,0.055058,true,4,4,0 1 4 5,2 3 6 7,0,3329.7,3514.175,1.055403,41.3,3329.9,0.0124,0,15.2,3331.2,0.0046,0,3502.7,3582.8,0.9776,255,3502.8,3582.8,0.9777,255,15.6,3326.6,0.0047,0,13.9,3331.1,0.0042,0,10.8,3478.2,0.0032,255,8.5,3412.9,0.0026,255,false,,,,,,,,,,true,2,966.113,483.0565,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little2.rep01.json,e2-coupling,partitioned.little2,,partitioned,,1,2026-07-22T11:53:04+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0015,261.578,247.391,0,5.613,3.82,14.187,13.0779,69.7,73,261.578,5231.952367,13.077919,0.054236,true,4,4,0 1 4 5,2 3 6 7,0,3331.15,3501.85,1.051244,28.7,3330.8,0.0086,0,7.6,3341.6,0.0023,0,3503.4,3583.1,0.9778,255,3503.5,3583.1,0.9778,255,8,3321.9,0.0024,0,8.6,3330.3,0.0026,0,3,3396.8,0.0009,255,2.6,3444.4,0.0007,255,false,,,,,,,,,,true,2,966.293,483.1465,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little2.rep02.json,e2-coupling,partitioned.little2,,partitioned,,2,2026-07-22T12:04:55+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0016,261.998,247.328,0,5.611,3.815,14.67,13.0989,69.7,73,261.998,5240.379197,13.098852,0.055993,true,4,4,0 1 4 5,2 3 6 7,0,3327.85,3517.775,1.057071,30.1,3330.7,0.009,0,8.1,3330.4,0.0024,0,3504.4,3583.7,0.9779,255,3504.4,3583.7,0.9779,255,6.4,3338.7,0.0019,0,8.6,3311.6,0.0026,0,2.4,3456.8,0.0007,255,2.1,3446.9,0.0006,255,false,,,,,,,,,,true,2,966.652,483.326,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little2.rep03.json,e2-coupling,partitioned.little2,,partitioned,,3,2026-07-22T12:17:01+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0013,262.095,247.482,0,5.617,3.824,14.613,13.1039,69.7,73,262.095,5242.240724,13.103898,0.055755,true,4,4,0 1 4 5,2 3 6 7,0,3331.275,3494.75,1.049073,29.4,3331,0.0088,0,4.7,3326,0.0014,0,3504.5,3583.1,0.9781,255,3504.7,3583.1,0.9781,255,10.9,3332.6,0.0033,0,8.1,3335.5,0.0024,0,1.8,3414.4,0.0005,255,3.2,3398.4,0.0009,255,false,,,,,,,,,,true,2,965.556,482.778,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little2.rep04.json,e2-coupling,partitioned.little2,,partitioned,,4,2026-07-22T12:28:16+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0013,261.6,247.18,0,5.617,3.823,14.42,13.0792,68.6,72,261.6,5232.34008,13.07915,0.055122,true,4,4,0 1 4 5,2 3 6 7,0,3327.725,3496.225,1.050635,29.3,3330.7,0.0088,0,7.4,3326.2,0.0022,0,3502.9,3582.9,0.9777,255,3502.8,3582.9,0.9777,255,5.3,3321.5,0.0016,0,4.7,3332.5,0.0014,0,7.5,3394.7,0.0022,255,4.4,3424.4,0.0013,255,false,,,,,,,,,,true,2,966.076,483.038,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little2.rep05.json,e2-coupling,partitioned.little2,,partitioned,,5,2026-07-22T12:37:59+00:00,true,0,7.1.4-arch1-1,true,powersave,51,20.0014,261.713,247.226,0,5.61,3.836,14.487,13.0847,68.2,72,261.713,5234.626398,13.084734,0.055355,true,4,4,0 1 4 5,2 3 6 7,0,3331.55,3512,1.054164,28.4,3330.7,0.0085,0,3,3332.1,0.0009,0,3511.3,3584.3,0.9797,255,3511.3,3584.3,0.9796,255,3.2,3336.4,0.001,0,8.4,3327,0.0025,0,9.6,3501.5,0.0027,255,4.8,3377.9,0.0014,255,false,,,,,,,,,,true,2,968.648,484.324,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little2.rep06.json,e2-coupling,partitioned.little2,,partitioned,,6,2026-07-22T12:46:59+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0015,261.379,246.777,0,5.614,3.827,14.602,13.068,68.2,71,261.379,5227.972069,13.06797,0.055865,true,4,4,0 1 4 5,2 3 6 7,0,3335.125,3499.375,1.049249,31.2,3331.2,0.0094,0,6.7,3339.9,0.002,0,3501.8,3583.8,0.9771,255,3501.5,3583.8,0.977,255,5.7,3341.8,0.0017,0,4.6,3327.6,0.0014,0,3,3439.5,0.0009,255,8.8,3390.4,0.0026,255,false,,,,,,,,,,true,2,964.718,482.359,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little4.rep00.json,e2-coupling,partitioned.little4,,partitioned,,0,2026-07-22T11:43:21+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0015,307.193,292.601,0,5.615,3.836,14.592,15.3585,74.4,78,307.193,6144.320789,15.358498,0.047501,true,4,4,0 1 4 5,2 3 6 7,0,3326.4,3583.875,1.077403,31.4,3330.7,0.0094,0,10.6,3314.1,0.0032,0,3510.7,3583.9,0.9796,255,3510.3,3583.9,0.9795,255,9,3333.1,0.0027,0,7.1,3327.7,0.0021,0,3510.6,3583.8,0.9796,255,3510.2,3583.9,0.9794,255,false,,,,,,,,,,true,4,1933.733,483.43325,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little4.rep01.json,e2-coupling,partitioned.little4,,partitioned,,1,2026-07-22T11:54:50+00:00,true,0,7.1.4-arch1-1,true,powersave,49,20.0014,309.521,294.251,0,5.635,3.845,15.27,15.475,75.6,80,309.521,6190.853329,15.474967,0.049334,true,4,4,0 1 4 5,2 3 6 7,0,3333.2,3581.6,1.074523,36.1,3330.8,0.0108,0,14.8,3331.2,0.0044,0,3513.7,3581.6,0.9811,255,3513.7,3581.6,0.981,255,9.8,3329,0.0029,0,13.1,3341.8,0.0039,0,3513.8,3581.6,0.9811,255,3513.7,3581.6,0.981,255,false,,,,,,,,,,true,4,1937.44,484.36,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little4.rep02.json,e2-coupling,partitioned.little4,,partitioned,,2,2026-07-22T12:06:33+00:00,true,0,7.1.4-arch1-1,true,powersave,51,20.0012,308.581,294.246,0,5.614,3.835,14.335,15.4282,75.6,80,308.581,6171.990297,15.428124,0.046455,true,4,4,0 1 4 5,2 3 6 7,0,3331.525,3583.2,1.075543,32.5,3330.8,0.0098,0,15,3331.2,0.0045,0,3509.9,3583.2,0.9795,255,3510,3583.2,0.9796,255,6,3332.7,0.0018,0,4.6,3331.4,0.0014,0,3509.9,3583.2,0.9795,255,3509.9,3583.2,0.9795,255,false,,,,,,,,,,true,4,1935.272,483.818,false,,,,,,,,,,,,,,,,,,,
data/raw/e2-coupling/partitioned.little4.rep03.json,e2-coupling,partitioned.little4,,partitioned,,3,2026-07-22T12:18:41+00:00,true,0,7.1.4-arch1-1,true,powersave,50,20.0013,309.581,295.007,0,5.619,3.846,14.574,15.478,76.1,80,309.581,6192.022455,15.478044,0.047077,true,4,4,0 1 4 5,2 3 6 7,0,3330.25,3586.2,1.076856,29,3331.1,0.0087,0,6,3330.2,0.0018,0,3517.6,3586.2,0.9809,255,3518.1,3586.2,0.981,255,10,3328.1,0.003,0,13.5,3331.6,0.004,0,3517.6,3586.2,0.9809,255,3518.1,3586.2,0.981,255,false,,,,,,,,,,true,4,1937.967,484.49175,false,,,,,,,,,,,,,,,,,,,
